qa_status,acceptable,rejection_reason,reviewer_notes,question_id,skill_id,band,level,phase,target_word,question_type,sentence_with_blank,full_sentence,correct_answer,answer_choices,image_path,image_preview_path,image_role,image_policy,replacement_needed,kimi_prompt
no_image_required,,,,HFWQ-0072,hfw_1_25,HFW 1-25,2,2,was,hfw_sentence_spell,The sky ___ gray before rain.,The sky was gray before rain.,was,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The sky was gray before rain."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0073,hfw_1_25,HFW 1-25,1,1,for,multiple_choice,This gift is ___ you.,This gift is for you.,for,people | you | for | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""This gift is for you."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0074,hfw_1_25,HFW 1-25,1,2,for,multiple_choice,I waited ___ the bus.,I waited for the bus.,for,water | people | number | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I waited for the bus."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0075,hfw_1_25,HFW 1-25,1,2,for,multiple_choice,She made a card ___ Mom.,She made a card for Mom.,for,for | people | look | water,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She made a card for Mom."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0076,hfw_1_25,HFW 1-25,2,1,for,hfw_sentence_spell,We looked ___ the missing ball.,We looked for the missing ball.,for,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We looked for the missing ball."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0077,hfw_1_25,HFW 1-25,2,2,for,hfw_sentence_spell,He saved a seat ___ me.,He saved a seat for me.,for,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He saved a seat for me."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0078,hfw_1_25,HFW 1-25,2,2,for,hfw_sentence_spell,The bowl is ___ soup.,The bowl is for soup.,for,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The bowl is for soup."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0079,hfw_1_25,HFW 1-25,1,1,on,multiple_choice,The book is ___ the desk.,The book is on the desk.,on,number | people | on | you,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The book is on the desk."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0080,hfw_1_25,HFW 1-25,1,2,on,multiple_choice,A bird sat ___ the roof.,A bird sat on the roof.,on,people | water | number | on,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""A bird sat on the roof."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0081,hfw_1_25,HFW 1-25,1,2,on,multiple_choice,She put paint ___ the paper.,She put paint on the paper.,on,look | water | on | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She put paint on the paper."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0082,hfw_1_25,HFW 1-25,2,1,on,hfw_sentence_spell,The cat slept ___ the mat.,The cat slept on the mat.,on,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The cat slept on the mat."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0083,hfw_1_25,HFW 1-25,2,2,on,hfw_sentence_spell,He wore a hat ___ his head.,He wore a hat on his head.,on,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He wore a hat on his head."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0084,hfw_1_25,HFW 1-25,2,2,on,hfw_sentence_spell,The cup is ___ the table.,The cup is on the table.,on,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The cup is on the table."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0085,hfw_1_25,HFW 1-25,1,1,are,multiple_choice,The apples ___ red.,The apples are red.,are,for | your | in | are,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The apples are red."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0086,hfw_1_25,HFW 1-25,1,2,are,multiple_choice,We ___ ready to go.,We are ready to go.,are,for | in | number | are,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We are ready to go."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0087,hfw_1_25,HFW 1-25,1,2,are,multiple_choice,The dogs ___ barking.,The dogs are barking.,are,number | for | water | are,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dogs are barking."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0088,hfw_1_25,HFW 1-25,2,1,are,hfw_sentence_spell,My shoes ___ by the door.,My shoes are by the door.,are,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""My shoes are by the door."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0089,hfw_1_25,HFW 1-25,2,2,are,hfw_sentence_spell,The birds ___ in the tree.,The birds are in the tree.,are,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The birds are in the tree."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0090,hfw_1_25,HFW 1-25,2,2,are,hfw_sentence_spell,The cookies ___ on the tray.,The cookies are on the tray.,are,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The cookies are on the tray."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0091,hfw_1_25,HFW 1-25,1,1,as,multiple_choice,I worked ___ a helper today.,I worked as a helper today.,as,people | you | as | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I worked as a helper today."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0092,hfw_1_25,HFW 1-25,1,2,as,multiple_choice,The puppy slept ___ the rain fell.,The puppy slept as the rain fell.,as,as | people | water | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The puppy slept as the rain fell."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0093,hfw_1_25,HFW 1-25,1,2,as,multiple_choice,She smiled ___ she opened the box.,She smiled as she opened the box.,as,as | water | look | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She smiled as she opened the box."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0094,hfw_1_25,HFW 1-25,2,1,as,hfw_sentence_spell,He waved ___ the bus left.,He waved as the bus left.,as,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He waved as the bus left."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0095,hfw_1_25,HFW 1-25,2,2,as,hfw_sentence_spell,We listened ___ the teacher read.,We listened as the teacher read.,as,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We listened as the teacher read."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0096,hfw_1_25,HFW 1-25,2,2,as,hfw_sentence_spell,The frog jumped ___ I watched.,The frog jumped as I watched.,as,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The frog jumped as I watched."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0097,hfw_1_25,HFW 1-25,1,1,with,multiple_choice,I played ___ my friend.,I played with my friend.,with,you | people | number | with,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I played with my friend."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0098,hfw_1_25,HFW 1-25,1,2,with,multiple_choice,She cut paper ___ scissors.,She cut paper with scissors.,with,water | number | people | with,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She cut paper with scissors."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0099,hfw_1_25,HFW 1-25,1,2,with,multiple_choice,The dog ran ___ the boy.,The dog ran with the boy.,with,with | water | look | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog ran with the boy."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0100,hfw_1_25,HFW 1-25,2,1,with,hfw_sentence_spell,He ate soup ___ a spoon.,He ate soup with a spoon.,with,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He ate soup with a spoon."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0101,hfw_1_25,HFW 1-25,2,2,with,hfw_sentence_spell,We built a tower ___ blocks.,We built a tower with blocks.,with,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We built a tower with blocks."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0102,hfw_1_25,HFW 1-25,2,2,with,hfw_sentence_spell,Mom cooked rice ___ peas.,Mom cooked rice with peas.,with,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Mom cooked rice with peas."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0103,hfw_1_25,HFW 1-25,1,1,his,multiple_choice,___ hat is blue.,His hat is blue.,his,for | his | said | is,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""His hat is blue."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0104,hfw_1_25,HFW 1-25,1,2,his,multiple_choice,He lost ___ pencil.,He lost his pencil.,his,for | said | look | his,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He lost his pencil."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0105,hfw_1_25,HFW 1-25,1,2,his,multiple_choice,___ dog likes to run.,His dog likes to run.,his,look | his | come | said,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""His dog likes to run."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0106,hfw_1_25,HFW 1-25,2,1,his,hfw_sentence_spell,The boy packed ___ lunch.,The boy packed his lunch.,his,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The boy packed his lunch."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
