id,priority,skillId,targetWord,pair,itemType,imageNeeded,audioNeeded,suggestedImagePath,suggestedAudioPath,imagePrompt,audioPrompt,reason,existingImageCount,existingAudioCount,sourcePromptType,notes
wm-0056,P1,adjectives,shallow,,adjective,true,true,public/images/assessment/language/variants/adjectives/shallow-01.webp,public/audio/vocabulary/shallow.mp3,"Create a clear child-friendly cartoon-realistic image showing the adjective ""shallow"". Use a simple scene that makes the property obvious. No text, labels, signs, speech bubbles, logos, or watermarks. Natural colors; no random rainbow/sparkle/kawaii treatment.","Record clean child-friendly American English audio for ""shallow"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,visual_adjective_image_and_word_audio,
wm-0057,P1,adjectives,sharp,,adjective,false,true,,public/audio/vocabulary/sharp.mp3,,"Record clean child-friendly American English audio for ""sharp"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,2,0,visual_adjective_image_and_word_audio,
wm-0058,P1,adjectives,shy,,adjective,false,true,,public/audio/vocabulary/shy.mp3,,"Record clean child-friendly American English audio for ""shy"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,1,0,visual_adjective_image_and_word_audio,
wm-0059,P1,adjectives,silly,,adjective,true,true,public/images/assessment/language/variants/adjectives/silly-01.webp,public/audio/vocabulary/silly.mp3,"Create a clear child-friendly cartoon-realistic image showing the adjective ""silly"". Use a simple scene that makes the property obvious. No text, labels, signs, speech bubbles, logos, or watermarks. Natural colors; no random rainbow/sparkle/kawaii treatment.","Record clean child-friendly American English audio for ""silly"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,visual_adjective_image_and_word_audio,
wm-0060,P1,adjectives,silver,,adjective,true,true,public/images/assessment/language/variants/adjectives/silver-01.webp,public/audio/vocabulary/silver.mp3,"Create a clear child-friendly cartoon-realistic image showing the adjective ""silver"". Use a simple scene that makes the property obvious. No text, labels, signs, speech bubbles, logos, or watermarks. Natural colors; no random rainbow/sparkle/kawaii treatment.","Record clean child-friendly American English audio for ""silver"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,visual_adjective_image_and_word_audio,
wm-0061,P1,adjectives,simple,,adjective,true,true,public/images/assessment/language/variants/adjectives/simple-01.webp,public/audio/vocabulary/simple.mp3,"Create a clear child-friendly cartoon-realistic image showing the adjective ""simple"". Use a simple scene that makes the property obvious. No text, labels, signs, speech bubbles, logos, or watermarks. Natural colors; no random rainbow/sparkle/kawaii treatment.","Record clean child-friendly American English audio for ""simple"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,visual_adjective_image_and_word_audio,
wm-0062,P1,adjectives,sleepy,,adjective,true,true,public/images/assessment/language/variants/adjectives/sleepy-01.webp,public/audio/vocabulary/sleepy.mp3,"Create a clear child-friendly cartoon-realistic image showing the adjective ""sleepy"". Use a simple scene that makes the property obvious. No text, labels, signs, speech bubbles, logos, or watermarks. Natural colors; no random rainbow/sparkle/kawaii treatment.","Record clean child-friendly American English audio for ""sleepy"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,visual_adjective_image_and_word_audio,
wm-0063,P1,adjectives,slippery,,adjective,true,true,public/images/assessment/language/variants/adjectives/slippery-01.webp,public/audio/vocabulary/slippery.mp3,"Create a clear child-friendly cartoon-realistic image showing the adjective ""slippery"". Use a simple scene that makes the property obvious. No text, labels, signs, speech bubbles, logos, or watermarks. Natural colors; no random rainbow/sparkle/kawaii treatment.","Record clean child-friendly American English audio for ""slippery"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,visual_adjective_image_and_word_audio,
wm-0064,P1,adjectives,smooth,,adjective,false,true,,public/audio/vocabulary/smooth.mp3,,"Record clean child-friendly American English audio for ""smooth"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,2,0,visual_adjective_image_and_word_audio,
wm-0065,P1,adjectives,snowy,,adjective,true,true,public/images/assessment/language/variants/adjectives/snowy-01.webp,public/audio/vocabulary/snowy.mp3,"Create a clear child-friendly cartoon-realistic image showing the adjective ""snowy"". Use a simple scene that makes the property obvious. No text, labels, signs, speech bubbles, logos, or watermarks. Natural colors; no random rainbow/sparkle/kawaii treatment.","Record clean child-friendly American English audio for ""snowy"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,visual_adjective_image_and_word_audio,
wm-0066,P1,adjectives,spotted,,adjective,true,true,public/images/assessment/language/variants/adjectives/spotted-01.webp,public/audio/vocabulary/spotted.mp3,"Create a clear child-friendly cartoon-realistic image showing the adjective ""spotted"". Use a simple scene that makes the property obvious. No text, labels, signs, speech bubbles, logos, or watermarks. Natural colors; no random rainbow/sparkle/kawaii treatment.","Record clean child-friendly American English audio for ""spotted"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,visual_adjective_image_and_word_audio,
wm-0067,P1,adjectives,square,,adjective,false,true,,public/audio/vocabulary/square.mp3,,"Record clean child-friendly American English audio for ""square"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,1,0,visual_adjective_image_and_word_audio,
wm-0068,P1,adjectives,stale,,adjective,true,true,public/images/assessment/language/variants/adjectives/stale-01.webp,public/audio/vocabulary/stale.mp3,"Create a clear child-friendly cartoon-realistic image showing the adjective ""stale"". Use a simple scene that makes the property obvious. No text, labels, signs, speech bubbles, logos, or watermarks. Natural colors; no random rainbow/sparkle/kawaii treatment.","Record clean child-friendly American English audio for ""stale"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,visual_adjective_image_and_word_audio,
